Id,Predicted
0,146.86408519744873
1,337.6386314034462
2,143.31058718264103
3,364.21509543061256
4,144.86947163939476
5,397.8701671361923
6,154.53034669160843
7,428.13872569799423
8,152.22334697842598
9,457.6749544739723
10,161.06947019696236
11,489.8155968785286
12,172.18125462532043
13,524.3199189901352
14,176.8760672211647
15,555.2397128343582
16,200.05019307136536
17,571.2387510538101
18,230.94478994607925
19,577.022273182869
20,277.22803592681885
21,566.9032546281815
22,317.3579463362694
23,547.260555267334
24,356.15996062755585
25,520.2048828601837
26,386.7780941724777
27,487.0705338716507
28,395.4471880197525
29,443.878813624382
30,406.4654904603958
31,390.4567545056343
32,410.8629506826401
33,349.56834146380424
34,136.35771818459034
35,279.8592636883259
36,137.92803183197975
37,272.2792618125677
38,156.2385095655918
39,278.38590914011
40,163.0302269756794
41,287.6742541193962
42,176.32970795035362
43,300.0220967233181
44,219.48248982429504
45,309.1734672486782
46,247.21264272928238
47,297.8865964114666
48,281.70560598373413
49,298.3645651638508
50,307.42191791534424
51,305.77992075681686
52,336.85340255498886
53,322.38407307863235
54,197.7248626947403
55,341.53615245223045
56,194.93810072541237
57,360.56288877129555
58,180.03760114312172
59,386.56562501192093
60,173.45498517155647
61,416.1750181913376
62,167.14926332235336
63,428.91392374038696
64,173.27991634607315
65,436.0435583591461
66,186.1869716644287
67,440.02314978837967
68,197.74629682302475
69,439.09569734334946
70,215.92069685459137
71,438.2106559872627
72,149.74294006824493
73,319.77865719795227
74,162.00312077999115
75,308.4278708100319
76,177.03636601567268
77,313.40549433231354
78,186.78033128380775
79,334.71808636188507
80,173.71390908956528
81,335.41777262091637
82,153.7436930835247
83,333.1401107609272
84,247.60835647583008
85,346.4735891819
86,260.91453671455383
87,331.52694204449654
88,283.7702277302742
89,336.9753163456917
90,303.8054758310318
91,351.4142788350582
92,284.50419276952744
93,355.8548183143139
94,261.5099447965622
95,355.33311092853546
96,160.62304601073265
97,478.74413990974426
98,161.59696251153946
99,466.8474074602127
100,174.76681008934975
101,464.48145949840546
102,184.79898437857628
103,471.8555205464363
104,197.16729402542114
105,471.4540042877197
106,216.0148821771145
107,481.65995502471924
108,243.21479976177216
109,499.05015432834625
110,219.9366331100464
111,520.4580130577087
112,191.65923297405243
113,524.0268393754959
114,186.42707258462906
115,526.9769420623779
116,176.5376664698124
117,517.6645430326462
118,166.05295777320862
119,501.52322018146515
120,169.55991700291634
121,480.35249078273773
122,173.12575414776802
123,484.97616106271744
124,186.48000732064247
125,482.1561753153801
126,194.31970238685608
127,486.6602962613106
128,233.37361603975296
129,498.8018419742584
130,196.96640402078629
131,501.0038425922394
132,185.56480169296265
133,493.3287718296051
134,178.3510658144951
135,492.016120493412
136,501.22139137238264
137,526.6776651144028
138,500.8319337069988
139,542.2315716743469
140,507.0800576657057
141,558.914840221405
142,509.0321926549077
143,575.439465045929
144,515.262839153409
145,588.3037328720093
146,523.9708894789219
147,603.4703373908997
148,534.8464621305466
149,612.5442951917648
150,551.0818627476692
151,623.1549084186554
152,567.488557100296
153,624.3062198162079
154,579.7449244856834
155,622.9508280754089
156,595.0653274655342
157,612.449461221695
158,604.9707711338997
159,603.2828062772751
160,612.510404586792
161,587.1380537748337
162,620.0441608428955
163,571.1948335170746
164,620.5351092815399
165,553.7935733795166
166,621.8115500211716
167,534.5825731754303
168,621.2977678179741
169,519.3682923913002
170,513.8301644325256
171,506.9886974990368
172,519.7492801249027
173,505.44125959277153
174,527.3818844407797
175,505.00137507915497
176,540.4236698746681
177,504.8940598964691
178,545.7428884804249
179,509.8744124174118
180,567.9843116998672
181,511.18976324796677
182,580.0791866779327
183,508.0886781215668
184,586.3376452326775
185,506.05609118938446
186,595.0609803199768
187,503.5788856446743
188,604.09949696064
189,510.4089342057705
190,558.46080031991
191,524.0220725536346
192,560.4060579538345
193,537.5054746866226
194,559.429538756609
195,547.6985037326813
196,561.157133102417
197,561.9684815406799
198,552.1731672883034
199,564.6973967552185
200,555.3628965914249
201,569.233101606369
202,558.3262143135071
203,570.3351765871048
204,565.7310997545719
205,571.0884392261505
206,572.3662884235382
207,567.06303358078
208,525.2669283747673
209,524.807745218277
210,532.7716991603374
211,523.2429131865501
212,539.9657885432243
213,520.5109938979149
214,543.6412011086941
215,525.7331520318985
216,538.4190057516098
217,529.0949612855911
218,530.0679006278515
219,527.8176173567772
220,573.8442099094391
221,526.5462145209312
222,582.5620458126068
223,522.0913782715797
224,590.8816813826561
225,523.7811833620071
226,594.4466287493706
227,524.7927606105804
228,589.219901740551
229,529.8205301165581
230,580.6341002583504
231,529.6037539839745
232,543.2643134891987
233,586.9478583335876
234,550.0976527929306
235,583.1826627254486
236,556.6694973409176
237,577.3262649774551
238,561.7480793893337
239,580.1437377929688
240,566.676972925663
241,579.5013219118118
242,576.6829859614372
243,582.6157778501511
244,582.138311624527
245,586.9530618190765
246,575.0805993080139
247,592.4592524766922
248,567.0985200405121
249,596.319192647934
250,564.6660715937614
251,598.753297328949
252,557.1514184772968
253,596.9044148921967
254,548.2288167178631
255,591.6601777076721
256,545.3406695127487
257,586.3084375858307
258,556.8370649516582
259,589.1906589269638
260,562.071748226881
261,586.4930003881454
262,567.2770500183105
263,584.6141397953033
264,581.8763758540154
265,587.6951038837433
266,568.8396103382111
267,586.4759594202042
268,562.6839712262154
269,591.701090335846
270,558.2831478714943
271,585.0253760814667
272,130.11498548276722
273,103.12626951932907
274,131.85199591517448
275,120.8799152970314
276,136.34035139530897
277,138.29976016283035
278,139.24068919569254
279,155.40408784151077
280,143.33314689993858
281,169.4345741868019
282,151.08624155819416
283,183.63684856891632
284,165.62373805046082
285,195.2549263238907
286,180.43005335330963
287,201.65645027160645
288,195.16811388731003
289,204.52985608577728
290,213.7487592101097
291,203.38476145267487
292,231.8619700074196
293,194.84381818771362
294,243.02133041620255
295,182.04649233818054
296,252.93733048439026
297,166.76693850755692
298,258.2412348985672
299,150.5665078163147
300,260.8865933418274
301,130.58778339624405
302,262.1889101266861
303,111.45617508888245
304,262.1995495557785
305,91.79043093323708
306,135.85947392694652
307,84.66980116069317
308,142.1477632522583
309,76.14512158185244
310,153.0666058808565
311,70.49977568536997
312,166.11826661229134
313,71.5075482018292
314,178.85666954517365
315,74.97412034869194
316,202.62648034095764
317,75.23815681785345
318,215.23004639148712
319,70.22801249846816
320,230.224161028862
321,68.0759900584817
322,239.7659556865692
323,71.79941864311695
324,251.6535358428955
325,81.83696748316288
326,191.3609752357006
327,87.48031848669052
328,192.44014713168144
329,101.00578585267067
330,191.96169319748878
331,111.85387590527534
332,191.78199264407158
333,124.46251207590103
334,181.92496764659882
335,136.02807068824768
336,188.40015920996666
337,137.16100597381592
338,194.3490641117096
339,138.01416450738907
340,200.14915484189987
341,135.51664048433304
342,205.57816940546036
343,134.81974297761917
344,152.5090603083372
345,92.36615033447742
346,159.07879787683487
347,87.4697125852108
348,167.84687954187393
349,87.25816638767719
350,173.71880131959915
351,93.94299493730068
352,165.6578952372074
353,95.05076588690281
354,157.49554204940796
355,95.98738768696785
356,211.14159989356995
357,90.68178081512451
358,218.9699547290802
359,85.67708426713943
360,227.70012038946152
361,85.29430137574673
362,234.5407294034958
363,90.41079761087894
364,228.85826098918915
365,93.72980588674545
366,218.45707166194916
367,93.98959459364414
368,169.83436289429665
369,159.4185128211975
370,178.923113822937
371,156.06236898899078
372,188.23083731532097
373,154.24740010499954
374,196.03779035806656
375,155.58708900213242
376,200.5378441810608
377,154.64219146966934
378,211.60085368156433
379,154.8428281545639
380,220.31219172477722
381,157.59274059534073
382,209.87237113714218
383,162.63194823265076
384,201.9879208803177
385,164.93741118907928
386,196.1851777434349
387,165.66434943675995
388,189.57503753900528
389,165.57039761543274
390,179.28897458314896
391,163.06119108200073
392,174.4779782295227
393,158.82940286397934
394,187.1304424405098
395,160.100352704525
396,195.21157312393188
397,161.30589389801025
398,200.8572952747345
399,159.9533378481865
400,216.31208676099777
401,158.246044754982
402,201.7105730175972
403,157.7487706542015
404,195.92230635881424
405,157.62749755382538
406,188.65574020147324
407,157.9348116517067
408,303.6489568129182
409,435.10264663398266
410,316.7185082435608
411,492.7573175728321
412,329.31251932680607
413,548.8958328962326
414,347.3369630873203
415,602.2650860548019
416,372.0095145702362
417,648.4196064472198
418,406.24818032979965
419,682.4919339418411
420,448.4553016424179
421,715.8096972107887
422,490.36334335803986
423,745.7148298025131
424,535.0984256267548
425,752.0285402536392
426,582.318974852562
427,746.2022152543068
428,624.9536280632019
429,713.6137317419052
430,660.2993575334549
431,676.6098712086678
432,693.9351986646652
433,631.533764064312
434,713.6132032871246
435,583.5036103129387
436,728.0102286338806
437,527.9352477788925
438,736.8898661136627
439,465.9998349547386
440,737.1242809295654
441,405.221566259861
442,331.16457714140415
443,422.486589089036
444,359.9350514411926
445,398.3245212584734
446,402.40463334321976
447,403.41090919077396
448,447.1138895750046
449,407.26555848121643
450,490.26804089546204
451,421.04912438988686
452,559.6114418506622
453,423.67858262360096
454,598.8804693222046
455,403.03348053991795
456,643.6783422231674
457,392.1674066632986
458,682.0467680692673
459,390.1659437716007
460,718.5033228397369
461,413.17217299342155
462,529.4019967317581
463,463.18278807401657
464,530.478263258934
465,504.99757170677185
466,533.1477158069611
467,541.9143220484257
468,531.3578372001648
469,575.7260383367538
470,489.22921746969223
471,600.7265967130661
472,513.0371416807175
473,603.6740091443062
474,538.0521905422211
475,608.4640439152718
476,561.9017049074173
477,600.6692603826523
478,584.120364189148
479,591.4961668848991
480,380.6357232630253
481,463.0644519627094
482,406.8583819270134
483,450.80444183945656
484,442.7937239408493
485,451.74757385253906
486,468.6660430431366
487,472.79173892736435
488,433.4180085659027
489,486.15859067440033
490,402.22898173332214
491,480.2670695781708
492,587.5996882915497
493,471.01643082499504
494,610.716902256012
495,446.8953803181648
496,647.4118328094482
497,442.04168143868446
498,672.6905651092529
499,453.00890651345253
500,650.1749130487442
501,471.9821163713932
502,618.4188565015793
503,473.5741720199585
504,444.70255118608475
505,642.0141365528107
506,477.0985830426216
507,644.6529932022095
508,512.507754445076
509,637.1295181512833
510,541.3476353883743
511,646.1973707079887
512,560.37242603302
513,635.9726404547691
514,594.915036201477
515,641.2875211238861
516,625.8883631229401
517,637.0259823799133
518,595.6810712814331
519,675.6082971692085
520,564.8455275297165
521,695.1710960865021
522,543.1489449739456
523,699.7473984956741
524,514.8120536804199
525,693.5023211240768
526,480.6436485648155
527,676.2623096704483
528,459.86924028396606
529,649.340717792511
530,509.4789969921112
531,656.9398064613342
532,536.8747997283936
533,661.8735817074776
534,558.046195268631
535,658.1501838564873
536,616.11006462574
537,645.519405901432
538,560.7386692762375
539,662.4022908806801
540,536.1981389522552
541,662.2012140750885
542,514.2023837566376
543,662.1087352633476
544,401.8621321693063
545,449.1105822324753
546,413.4154527038336
547,513.5641043782234
548,426.0850449167192
549,567.218200802803
550,438.59243203140795
551,624.1881595253944
552,466.54905607551336
553,671.0189129114151
554,506.8273119777441
555,712.2488499879837
556,555.0257113575935
557,738.9805552363396
558,609.834287583828
559,757.0897769331932
560,666.2179610133171
561,762.2577199339867
562,711.3443173766136
563,752.9852203726768
564,753.1054414510727
565,725.8631644845009
566,775.173134624958
567,686.1591411232948
568,797.1994241476059
569,642.1444488167763
570,818.2798773646355
571,590.4407734274864
572,827.6476532816887
573,537.2587558925152
574,828.8374620676041
575,479.12204813957214
576,823.2039544582367
577,426.281091183424
578,457.9679495319724
579,399.0147286504507
580,497.5312530994415
581,373.72499414533377
582,534.3772855252028
583,364.4727101698518
584,578.7602611780167
585,370.33635906875134
586,625.477367669344
587,385.86550584435463
588,690.7179455161095
589,385.70262883603573
590,726.1104207038879
591,371.0178208053112
592,760.8071333765984
593,356.4243326038122
594,791.8693035244942
595,355.9700381010771
596,822.7736655473709
597,378.4958157837391
598,661.7413311004639
599,436.0990585386753
600,669.2081092596054
601,478.11908864974976
602,677.0863928198814
603,520.5102729201317
604,687.6244213581085
605,560.4543522000313
606,633.8084670305252
607,590.5261118412018
608,657.8932960033417
609,592.088366985321
610,678.1288642883301
611,597.5324409008026
612,700.8796910643578
613,587.9896453022957
614,715.1908338069916
615,581.1848726272583
616,507.3682637363672
617,441.30423551797867
618,536.2813472598791
619,428.6509573161602
620,567.665081769228
621,428.8391987234354
622,593.3869002759457
623,449.76018527150154
624,563.0731797218323
625,457.0136840045452
626,531.6380436718464
627,459.7218797802925
628,703.5688235759735
629,444.09908854961395
630,733.1616170406342
631,420.51337473094463
632,764.8467336297035
633,415.872562289238
634,784.9488723874092
635,433.3761157095432
636,768.6711361408234
637,449.6479105055332
638,737.1372467875481
639,447.5092547237873
640,578.8483838140965
641,649.6141310930252
642,618.2615691721439
643,639.2625255584717
644,653.3543208241463
645,631.5776988267899
646,679.5497502088547
647,636.0574460029602
648,694.1855679154396
649,624.0653073787689
650,724.3053920269012
651,632.1008395552635
652,748.0666117668152
653,639.7779930233955
654,723.5403569936752
655,656.9046106934547
656,700.0077365636826
657,669.0455253720284
658,680.0192313790321
659,671.9765255451202
660,656.3002678751945
661,676.3549216985703
662,619.268831551075
663,667.7749341726303
664,592.8350380957127
665,653.0969934463501
666,651.1254509091377
667,652.0952595472336
668,677.0361702442169
669,649.1587975025177
670,697.6438918113708
671,648.5501851439476
672,734.0353033542633
673,643.3279964327812
674,696.77993029356
675,643.1435716748238
676,677.9121745228767
677,647.14754986763
678,655.2798037528992
679,647.647510945797
680,297.4237281382084
681,397.62485671043396
682,298.0898952782154
683,419.58882319927216
684,302.57757115364075
685,446.45875322818756
686,313.0424540042877
687,470.43134677410126
688,324.6279935836792
689,490.9591542482376
690,336.26182395219803
691,515.653568983078
692,357.4507819414139
693,537.1279202699661
694,372.48482155799866
695,554.4068949222565
696,395.036629319191
697,561.3299481868744
698,428.9647011756897
699,557.7037136554718
700,465.11616337299347
701,544.9592690467834
702,500.41814374923706
703,523.5719465017319
704,529.5139955282211
705,494.0565459728241
706,548.059894323349
707,456.84069085121155
708,553.5740427970886
709,419.08889758586884
710,550.0889019966125
711,374.02021366357803
712,546.0555725097656
713,329.0788854956627
714,280.447030544281
715,352.9001580476761
716,279.1578918993473
717,334.8728932738304
718,293.7425232231617
719,325.3945116996765
720,313.08094251155853
721,321.162023127079
722,329.54023945331573
723,327.7271129488945
724,366.7694999575615
725,315.6457220315933
726,393.5661392211914
727,300.3756469786167
728,426.79873871803284
729,292.3596716225147
730,453.6124234199524
731,292.67055454850197
732,483.86442708969116
733,309.05012595653534
734,354.78405314683914
735,355.6848006248474
736,354.34579598903656
737,376.9826738834381
738,348.4185011982918
739,398.9349626302719
740,345.5632378458977
741,417.82757210731506
742,346.59896302223206
743,446.0966693162918
744,354.36760860681534
745,450.0753425359726
746,366.01141679286957
747,450.1922308206558
748,378.74416518211365
749,443.53759932518005
750,391.80183935165405
751,439.22016072273254
752,297.53923523426056
753,377.7751435637474
754,311.42229664325714
755,361.8881668448448
756,326.1920626759529
757,361.959184885025
758,344.68937504291534
759,374.2018007040024
760,325.05476701259613
761,380.7468517422676
762,310.05104887485504
763,384.8136531114578
764,404.48892998695374
765,355.2849118709564
766,416.50630581378937
767,341.096307516098
768,435.6883274316788
769,335.49908447265625
770,455.0517975091934
